A1,A17
2904852,Não
2904902,Sim
2905008,Sim
2905107,Não
2905156,Não
2905206,Sim
2905305,Não
2905404,Sim
2905503,Não
2905602,Sim
2905701,Sim
2905800,Sim
2905909,Sim
2906006,Sim
2906105,Não
2906204,Não
2906303,Sim
2906402,Não
2906501,Sim
2906600,Não
2906709,Sim
2906808,Sim
2906824,Sim
2906857,Não
2906873,Sim
2906899,Não
2906907,Sim
2907004,Não
2907103,Sim
2907202,Sim
2907301,Sim
2907400,Não
2907509,Sim
2907558,Não
2907608,Não
2907707,Não
2907806,Sim
2907905,Não
2908002,Sim
2908101,Não
2908200,Sim
2908309,Não
2908408,Sim
2908507,Sim
2908606,Sim
2908705,Não
2908804,Não
2908903,Sim
2909000,Não
2909109,Não
2909208,Não
2909307,Sim
2909406,Não
2909505,Não
2909604,Não
2909703,Não
2909802,Sim
2909901,Sim
2910008,Não
2910057,Sim
2910107,Sim
2910206,Não
2910305,Não
2910404,Não
2910503,Sim
2910602,Sim
2910701,Sim
2910727,Sim
2910750,Não
2910776,Não
2910800,Sim
2910859,Não
2910909,Não
2911006,Não
2911105,Sim
2911204,Sim
2911253,Não
2911303,Não
2911402,Sim
2911501,Sim
2911600,Não
2911659,Não
2911709,Sim
2911808,Não
2911857,Não
2911907,Sim
2912004,Não
2912103,Sim
2912202,Sim
2912301,Não
2912400,Não
2912509,Não
2912608,Não
2912707,Sim
2912806,Sim
2912905,Sim
2913002,Não
2913101,Não
2913200,Sim
2913309,Não
2913408,Não
2913457,Sim
2913507,Sim
2913606,Sim
2913705,Sim
2913804,Não
2913903,Sim
2914000,Sim
2914109,Não
2914208,Não
2914307,Não
2914406,Não
2914505,Sim
2914604,Sim
2914653,Não
2914703,Sim
2914802,Sim
2914901,Sim
2915007,Sim
2915106,Não
2915205,Não
2915304,Sim
2915353,Não
2915403,Não
2915502,Sim
2915601,Sim
2915700,Não
2915809,Sim
2915908,Não
2916005,Sim
2916104,Sim
2916203,Não
2916302,Sim
2916401,Sim
2916500,Sim
2916609,Sim
2916708,Não
2916807,Não
2916856,Não
2916906,Não
2917003,Sim
2917102,Sim
2917201,Não
2917300,Sim
2917334,Sim
2917359,Não
2917409,Não
2917508,Sim
2917607,Sim
2917706,Não
2917805,Não
2917904,Não
2918001,Sim
2918100,Não
2918209,Não
2918308,Não
2918357,Não
2918407,Sim
2918456,Não
2918506,Não
2918555,Sim
2918605,Não
2918704,Não
2918753,Não
2918803,Sim
2918902,Não
2919009,Não
2919058,Sim
2919108,Não
2919157,Sim
2919207,Sim
2919306,Sim
2919405,Não
2919504,Sim
2919553,Sim
2919603,Não
2919702,Não
2919801,Sim
2919900,Não
2919926,Sim
2919959,Não
2920007,Não
2920106,Não
2920205,Não
2920304,Não
2920403,Não
2920452,Não
2920502,Sim
2920601,Sim
2920700,Sim
2920809,Não
2920908,Sim
2921005,Sim
2921054,Não
2921104,Sim
2921203,Sim
2921302,Não
2921401,Não
2921450,Não
2921500,Sim
2921609,Não
2921708,Sim
2921807,Não
2921906,Sim
2922003,Sim
2922052,Não
2922102,Não
2922201,Sim
2922250,Não
2922300,Sim
2922409,Sim
2922508,Sim
2922607,Sim
2922656,Não
2922706,Não
2922730,Não
2922755,Não
2922805,Não
2922854,Não
2922904,Sim
2923001,Sim
2923035,Não
2923050,Sim
2923100,Sim
2923209,Não
2923308,Não
2923357,Não
2923407,Não
2923506,Não
2923605,Sim
2923704,Sim
2923803,Sim
2923902,Não
2924009,Sim
2924058,Não
2924108,Não
2924207,Não
2924306,Não
2924405,Sim
2924504,Não
2924603,Sim
2924652,Não
2924678,Sim
2924702,Não
2924801,Não
2924900,Não
2925006,Sim
2925105,Sim
2925204,Sim
2925253,Sim
2925303,Sim
2925402,Não
2925501,Sim
2925600,Não
2925709,Não
2925758,Sim
2925808,Sim
2925907,Não
2925931,Não
2925956,Sim
2926004,Sim
2926103,Não
2926202,Sim
2926301,Sim
2926400,Sim
2926509,Não
2926608,Não
2926657,Não
2926707,Não
2926806,Não
2926905,Não
2927002,Sim
2927101,Não
2927200,Sim
2927309,Sim
2927408,Sim
2927507,Não
2927606,Não
2927705,Sim
2927804,Não
2927903,Não
2928000,Sim
2928059,Não
2928109,Sim
2928208,Sim
2928307,Sim
2928406,Sim
2928505,Não
2928604,Sim
2928703,Sim
2928802,Sim
2928901,Sim
2928950,Não
2929008,Não
2929057,Não
2929107,Sim
2929206,Sim
2929255,Não
2929305,Sim
2929354,Não
2929370,Não
2929404,Não
2929503,Sim
2929602,Não
2929701,Não
2929750,Sim
2929800,Não
2929909,Sim
2930006,Não
2930105,Não
2930154,Sim
2930204,Sim
2930303,Não
2930402,Não
2930501,Sim
2930600,Não
2930709,Sim
2930758,Não
2930766,Não
2930774,Sim
2930808,Não
2930907,Não
2931004,Não
2931053,Não
2931103,Não
2931202,Sim
2931301,Não
2931350,Sim
2931400,Não
2931509,Sim
2931608,Sim
2931707,Não
2931806,Sim
2931905,Sim
2932002,Sim
2932101,Não
2932200,Sim
2932309,Sim
2932408,Não
2932457,Não
2932507,Sim
2932606,Não
2932705,Não
2932804,Não
2932903,Sim
2933000,Sim
2933059,Sim
2933109,Não
2933158,Não
2933174,Não
2933208,Não
2933257,Não
2933307,Sim
2933406,Não
2933455,Não
2933505,Não
2933604,Não
3100104,Não
3100203,Sim
3100302,Não
3100401,Não
3100500,Não
3100609,Não
3100708,Não
3100807,Sim
3100906,Não
3101003,Não
3101102,Sim
3101201,Sim
3101300,Não
3101409,Não
3101508,Sim
3101607,Sim
3101631,Não
3101706,Sim
3101805,Não
3101904,Sim
3102001,Não
3102050,Não
3102100,Não
3102209,Não
3102308,Não
3102407,Não
3102506,Não
3102605,Sim
3102704,Não
3102803,Não
3102852,Sim
3102902,Sim
3103009,Não
3103108,Não
3103207,Não
3103306,Não
3103405,Sim
3103504,Sim
3103603,Não
3103702,Não
3103751,Não
3103801,Não
3103900,Não
3104007,Sim
3104106,Não
3104205,Sim
3104304,Sim
3104403,Não
3104452,Não
3104502,Não
3104601,Não
3104700,Não
3104809,Não
3104908,Não
3105004,Sim
3105103,Sim
3105202,Não
3105301,Não
3105400,Sim
3105509,Não
3105608,Sim
3105707,Não
3105905,Sim
3106002,Sim
3106101,Não
3106200,Sim
3106309,Sim
3106408,Não
3106507,Não
3106606,Não
3106655,Não
3106705,Sim
3106804,Sim
3106903,Não
3107000,Não
3107109,Sim
3107208,Não
3107307,Sim
3107406,Sim
3107505,Não
3107604,Não
3107703,Sim
3107802,Não
3107901,Não
3108008,Sim
3108107,Não
3108206,Não
3108255,Não
3108305,Sim
3108404,Sim
3108503,Não
3108552,Não
3108602,Sim
3108701,Não
3108800,Não
3108909,Não
3109006,Sim
3109105,Sim
3109204,Não
3109253,Não
3109303,Sim
3109402,Sim
3109451,Não
3109501,Sim
3109600,Não
3109709,Não
3109808,Não
3109907,Não
3110004,Sim
3110103,Não
3110202,Não
3110301,Não
3110400,Sim
3110509,Sim
3110608,Sim
3110707,Sim
3110806,Não
3110905,Não
3111002,Sim
3111101,Sim
3111150,Não
3111200,Sim
3111309,Sim
3111408,Não
3111507,Não
3111606,Sim
3111705,Não
3111804,Não
3111903,Sim
3112000,Sim
3112059,Não
3112109,Não
3112208,Não
3112307,Sim
3112406,Sim
3112505,Sim
3112604,Não
3112653,Não
3112703,Não
3112802,Sim
3112901,Não
3113008,Sim
3113107,Não
3113206,Sim
3113305,Sim
3113404,Sim
3113503,Não
3113602,Não
3113701,Sim
3113800,Não
3113909,Não
3114006,Não
3114105,Não
3114204,Não
3114303,Sim
3114402,Sim
3114501,Não
3114550,Não
3114600,Não
3114709,Não
3114808,Não
3114907,Não
3115003,Não
3115102,Sim
3115201,Não
3115300,Sim
3115359,Sim
3115409,Não
3115458,Não
3115474,Não
3115508,Sim
3115607,Não
3115706,Não
3115805,Não
3115904,Sim
3116001,Não
3116100,Não
3116159,Não
3116209,Não
3116308,Não
3116407,Sim
3116506,Sim
3116605,Sim
3116704,Não
3116803,Não
3116902,Não
3117009,Não
3117108,Não
3117207,Não
3117306,Não
3117405,Não
3117504,Sim
3117603,Não
3117702,Sim
3117801,Não
3117836,Sim
3117876,Sim
3117900,Não
3118007,Sim
3118106,Não
3118205,Sim
3118304,Sim
3118403,Sim
3118502,Não
3118601,Sim
3118700,Sim
3118809,Não
3118908,Não
3119005,Não
3119104,Sim
3119203,Sim
3119302,Sim
3119401,Sim
3119500,Não
3119609,Sim
3119708,Não
3119807,Não
3119906,Não
3119955,Sim
3120003,Não
3120102,Não
3120151,Não
3120201,Sim
3120300,Sim
3120409,Sim
3120508,Não
3120607,Não
3120706,Não
3120805,Sim
3120839,Não
3120870,Não
3120904,Sim
3121001,Não
3121100,Não
3121209,Sim
3121258,Não
3121308,Não
3121407,Não
3121506,Não
3121605,Sim
3121704,Não
3121803,Não
3121902,Não
3122009,Não
3122108,Não
3122207,Não
3122306,Sim
3122355,Não
3122405,Sim
3122454,Não
3122470,Não
3122504,Não
3122603,Não
3122702,Não
3122801,Não
3122900,Não
3123007,Não
3123106,Não
3123205,Não
3123304,Não
3123403,Não
3123502,Não
3123528,Não
3123601,Sim
3123700,Não
3123809,Sim
3123858,Não
3123908,Sim
3124005,Não
3124104,Sim
3124203,Sim
3124302,Sim
3124401,Não
3124500,Não
3124609,Não
3124708,Não
3124807,Sim
3124906,Não
3125002,Não
3125101,Sim
3125200,Não
3125309,Sim
3125408,Sim
3125507,Sim
3125606,Não
3125705,Sim
3125804,Não
3125903,Não
3125952,Sim
3126000,Sim
3126109,Sim
3126208,Sim
3126307,Não
3126406,Não
3126505,Não
3126604,Sim
3126703,Sim
3126752,Não
3126802,Não
3126901,Não
3126950,Não
3127008,Não
3127057,Não
3127073,Não
3127107,Sim
3127206,Não
3127305,Não
3127339,Não
3127354,Não
3127370,Não
3127388,Sim
3127404,Não
3127503,Não
3127602,Não
3127701,Sim
3127800,Não
3127909,Não
3128006,Sim
3128105,Não
3128204,Não
3128253,Não
3128303,Não
3128402,Não
3128501,Não
3128600,Não
3128709,Sim
3128808,Não
3128907,Não
3129004,Não
3129103,Não
3129202,Não
3129301,Não
3129400,Não
3129509,Sim
3129608,Não
3129657,Não
3129707,Sim
3129806,Sim
3129905,Não
3130002,Não
3130051,Não
3130101,Sim
3130200,Não
3130309,Não
3130408,Sim
3130507,Sim
3130556,Não
3130606,Não
3130655,Não
3130705,Não
3130804,Não
3130903,Não
3131000,Não
3131109,Não
3131158,Não
3131208,Não
3131307,Sim
3131406,Não
3131505,Sim
3131604,Não
3131703,Sim
3131802,Não
3131901,Sim
3132008,Não
3132107,Não
3132206,Sim
3132305,Não
3132404,Sim
3132503,Sim
3132602,Não
3132701,Sim
3132800,Não
3132909,Não
3133006,Não
3133105,Não
3133204,Não
3133303,Sim
3133402,Sim
3133501,Sim
3133600,Não
3133709,Sim
3133758,Sim
3133808,Sim
3133907,Não
3134004,Não
3134103,Não
3134202,Sim
3134301,Não
3134400,Sim
3134509,Não
3134608,Sim
3134707,Não
3134806,Não
3134905,Sim
3135001,Não
3135050,Não
3135076,Não
3135100,Sim
3135209,Sim
3135308,Sim
3135357,Não
3135407,Sim
3135456,Não
3135506,Não
3135605,Sim
3135704,Não
3135803,Sim
3135902,Não
3136009,Não
3136108,Não
3136207,Sim
3136306,Sim
3136405,Não
3136504,Não
3136520,Não
3136553,Não
3136579,Não
3136603,Sim
3136652,Sim
3136702,Sim
3136801,Não
3136900,Não
3136959,Não
3137007,Não
3137106,Não
3137205,Sim
3137304,Não
3137403,Não
3137502,Não
3137536,Não
3137601,Sim
3137700,Não
3137809,Sim
3137908,Não
3138005,Não
3138104,Não
3138203,Sim
3138302,Não
3138351,Não
3138401,Sim
3138500,Não
3138609,Não
3138625,Sim
3138658,Não
3138674,Não
3138682,Não
3138708,Não
3138807,Sim
3138906,Não
3139003,Sim
3139102,Não
3139201,Não
3139250,Não
3139300,Sim
3139409,Sim
3139508,Sim
3139607,Sim
3139706,Não
3139805,Sim
3139904,Não
3140001,Sim
3140100,Não
3140159,Sim
3140209,Não
3140308,Não
3140407,Não
3140506,Não
3140530,Não
3140555,Não
3140605,Não
3140704,Sim
3140803,Não
3140852,Não
3140902,Não
3141009,Não
3141108,Sim
3141207,Não
3141306,Não
3141405,Sim
3141504,Não
3141603,Não
3141702,Não
3141801,Sim
3141900,Sim
3142007,Não
3142106,Não
3142205,Sim
3142254,Não
3142304,Sim
3142403,Não
3142502,Não
3142601,Não
3142700,Não
3142809,Não
3142908,Não
3143005,Não
3143104,Sim
3143153,Não
3143203,Sim
3143302,Sim
3143401,Sim
3143450,Não
3143500,Não
3143609,Não
3143708,Não
3143807,Não
3143906,Sim
3144003,Sim
3144102,Sim
3144201,Não
3144300,Sim
3144359,Não
3144375,Não
3144409,Não
3144508,Não
3144607,Sim
3144656,Não
3144672,Não
3144706,Sim
3144805,Sim
3144904,Não
3145000,Sim
3145059,Não
3145109,Sim
3145208,Sim
3145307,Sim
3145356,Não
3145372,Não
3145406,Não
3145455,Não
3145505,Não
3145604,Sim
3145703,Não
3145802,Não
3145851,Não
3145877,Não
3145901,Sim
3146008,Sim
3146107,Sim
3146206,Não
3146255,Não
3146305,Não
3146404,Não
3146503,Sim
3146552,Não
3146602,Não
3146701,Não
3146750,Não
3146909,Não
3147006,Sim
3147105,Sim
3147204,Sim
3147303,Não
3147402,Sim
3147501,Não
3147600,Não
3147709,Não
3147808,Não
3147907,Sim
3147956,Não
3148004,Sim
3148103,Sim
3148202,Não
3148301,Não
3148400,Não
3148509,Não
3148608,Não
3148707,Sim
3148756,Não
3148806,Não
3148905,Sim
3149002,Não
3149101,Não
3149150,Não
3149200,Não
3149309,Sim
3149408,Não
3149507,Não
3149606,Não
3149705,Não
3149804,Não
3149903,Sim
3149952,Não
3150000,Não
3150109,Não
3150158,Não
3150208,Não
3150307,Não
3150406,Não
3150505,Sim
3150539,Não
3150570,Não
3150604,Não
3150703,Não
3150802,Não
3150901,Não
3151008,Não
3151107,Não
3151206,Sim
3151305,Não
3151404,Sim
3151503,Sim
3151602,Não
3151701,Sim
3151800,Sim
3151909,Não
3152006,Sim
3152105,Sim
3152131,Sim
3152170,Não
3152204,Sim
3152303,Não
3152402,Não
3152501,Sim
3152600,Não
3152709,Não
3152808,Sim
3152907,Não
3153004,Não
3153103,Não
3153202,Não
3153301,Não
3153400,Não
3153509,Sim
3153608,Não
3153707,Não
3153806,Não
3153905,Sim
3154002,Sim
3154101,Não
3154150,Sim
3154200,Não
3154309,Não
3154408,Sim
3154457,Não
3154507,Não
3154606,Sim
3154705,Não
3154804,Sim
3154903,Não
3155009,Sim
3155108,Não
3155207,Sim
3155306,Sim
3155405,Sim
3155504,Sim
3155603,Sim
3155702,Sim
3155801,Não
3155900,Não
3156007,Não
3156106,Não
3156205,Sim
3156304,Não
3156403,Não
3156452,Não
3156502,Não
3156601,Não
3156700,Sim
3156809,Não
3156908,Sim
3157005,Sim
3157104,Não
3157203,Sim
3157252,Não
3157278,Não
3157302,Não
3157336,Não
3157377,Não
3157401,Não
3157500,Não
3157609,Não
3157658,Não
3157708,Não
3157807,Sim
3157906,Não
3158003,Não
3158102,Não
3158201,Não
3158300,Sim
3158409,Não
3158508,Não
3158607,Sim
3158706,Não
3158805,Não
3158904,Não
3158953,Sim
3159001,Sim
3159100,Não
3159209,Não
3159308,Não
3159357,Sim
3159407,Não
3159506,Não
3159605,Sim
3159704,Não
3159803,Sim
3159902,Não
3160009,Não
3160108,Não
3160207,Não
3160306,Não
3160405,Sim
3160454,Sim
3160504,Não
3160603,Não
3160702,Sim
3160801,Não
3160900,Sim
3160959,Não
3161007,Não
3161056,Não
3161106,Sim
3161205,Sim
3161304,Não
3161403,Não
3161502,Não
3161601,Não
3161650,Não
3161700,Sim
3161809,Sim
3161908,Sim
3162005,Sim
3162104,Sim
3162203,Não
3162252,Não
3162302,Não
3162401,Sim
3162450,Não
3162500,Sim
3162559,Não
3162575,Não
3162609,Não
3162658,Não
3162708,Sim
3162807,Não
3162906,Sim
3162922,Sim
3162948,Sim
3162955,Sim
3163003,Não
3163102,Não
3163201,Não
3163300,Não
3163409,Não
3163508,Não
3163607,Não
3163706,Sim
3163805,Não
3163904,Não
3164001,Não
3164100,Não
3164209,Sim
3164308,Não
3164407,Não
3164431,Não
3164472,Não
3164506,Não
3164605,Não
3164704,Sim
3164803,Não
3164902,Não
3165008,Não
3165107,Sim
3165206,Sim
3165305,Não
3165404,Não
3165503,Não
3165537,Sim
3165552,Não
3165560,Não
3165578,Não
3165602,Não
3165701,Não
3165800,Não
3165909,Não
3166006,Não
3166105,Não
3166204,Sim
3166303,Não
3166402,Sim
3166501,Não
3166600,Não
3166709,Não
3166808,Sim
3166907,Sim
3166956,Não
3167004,Não
3167103,Sim
3167202,Sim
3167301,Não
3167400,Não
3167509,Sim
3167608,Não
3167707,Não
3167806,Não
3167905,Não
3168002,Sim
3168051,Não
3168101,Não
3168200,Não
3168309,Sim
3168408,Não
3168507,Não
3168606,Sim
3168705,Sim
3168804,Sim
3168903,Não
3169000,Não
3169059,Sim
3169109,Não
3169208,Não
3169307,Sim
3169356,Sim
3169406,Sim
3169505,Não
3169604,Sim
3169703,Não
3169802,Não
3169901,Sim
3170008,Não
3170057,Não
3170107,Sim
3170206,Sim
3170305,Não
3170404,Sim
3170438,Sim
3170479,Não
3170503,Não
3170529,Sim
3170578,Não
3170602,Não
3170651,Não
3170701,Sim
3170750,Não
3170800,Sim
3170909,Não
3171006,Sim
3171030,Não
3171071,Não
3171105,Não
3171154,Não
3171204,Sim
3171303,Sim
3171402,Não
3171501,Não
3171600,Não
3171709,Não
3171808,Não
3171907,Não
3172004,Sim
3172103,Não
3172202,Não
3200102,Sim
3200136,Não
3200169,Não
3200201,Sim
3200300,Sim
3200359,Sim
3200409,Sim
3200508,Não
3200607,Sim
3200706,Não
3200805,Sim
3200904,Sim
3201001,Sim
3201100,Não
3201159,Sim
3201209,Sim
3201308,Sim
3201407,Sim
3201506,Sim
3201605,Sim
3201704,Sim
3201803,Sim
3201902,Sim
3202009,Sim
3202108,Sim
3202207,Sim
3202256,Não
3202306,Sim
3202405,Sim
3202454,Sim
3202504,Não
3202553,Sim
3202603,Não
3202652,Sim
3202702,Não
3202801,Sim
3202900,Não
3203007,Sim
3203056,Sim
3203106,Sim
3203130,Não
3203163,Sim
3203205,Sim
3203304,Sim
3203320,Sim
3203346,Sim
3203353,Não
3203403,Sim
3203502,Não
3203601,Sim
3203700,Sim
3203809,Não
3203908,Sim
3204005,Sim
3204054,Sim
3204104,Sim
3204203,Sim
3204252,Não
3204302,Não
3204351,Sim
3204401,Não
3204500,Sim
3204559,Sim
3204609,Sim
3204658,Não
3204708,Sim
3204807,Sim
3204906,Sim
3204955,Não
3205002,Sim
3205010,Sim
3205036,Sim
3205069,Sim
3205101,Sim
3205150,Não
3205176,Não
3205200,Sim
3205309,Sim
3300100,Sim
3300159,Não
3300209,Sim
3300225,Não
3300233,Sim
3300258,Sim
3300308,Sim
3300407,Sim
3300456,Sim
3300506,Sim
3300605,Sim
3300704,Sim
3300803,Sim
3300902,Não
3300936,Não
3300951,Não
3301009,Sim
3301108,Sim
3301157,Não
3301207,Não
3301306,Sim
3301405,Sim
3301504,Não
3301603,Não
3301702,Sim
3301801,Não
3301850,Sim
3301876,Sim
3301900,Sim
3302007,Sim
3302056,Não
3302106,Sim
3302205,Sim
3302254,Sim
3302270,Sim
3302304,Não
3302403,Sim
3302452,Não
3302502,Sim
3302601,Sim
3302700,Sim
3302809,Não
3302858,Sim
3302908,Sim
3303005,Sim
3303104,Não
3303203,Sim
3303302,Sim
3303401,Sim
3303500,Sim
3303609,Sim
3303708,Sim
3303807,Sim
3303856,Sim
3303906,Sim
3303955,Sim
3304003,Sim
3304102,Não
3304110,Sim
3304128,Sim
3304144,Sim
3304151,Sim
3304201,Sim
3304300,Sim
3304409,Sim
3304508,Sim
3304524,Sim
3304557,Sim
3304607,Não
3304706,Sim
3304755,Sim
3304805,Sim
3304904,Sim
3305000,Sim
3305109,Sim
3305133,Não
3305158,Não
3305208,Sim
3305307,Sim
3305406,Não
3305505,Sim
3305554,Sim
3305604,Sim
3305703,Não
3305752,Sim
3305802,Sim
3305901,Não
3306008,Sim
3306107,Sim
3306156,Não
3306206,Sim
3306305,Sim
3500105,Sim
3500204,Não
3500303,Sim
3500402,Sim
3500501,Sim
3500550,Sim
3500600,Não
3500709,Sim
3500758,Não
3500808,Não
3500907,Não
3501004,Sim
3501103,Não
3501152,Não
3501202,Não
3501301,Sim
3501400,Não
3501509,Não
3501608,Sim
3501707,Sim
3501806,Não
3501905,Sim
3502002,Sim
3502101,Sim
3502200,Sim
3502309,Sim
3502408,Não
3502507,Sim
3502606,Não
3502705,Sim
3502754,Não
3502804,Sim
3502903,Sim
3503000,Não
3503109,Sim
3503158,Sim
3503208,Sim
3503307,Sim
3503356,Não
3503406,Não
3503505,Sim
3503604,Não
3503703,Não
3503802,Sim
3503901,Sim
3503950,Não
3504008,Sim
3504107,Sim
3504206,Não
3504305,Não
3504404,Não
3504503,Sim
3504602,Não
3504701,Não
3504800,Não
3504909,Sim
3505005,Sim
3505104,Não
3505203,Sim
3505302,Sim
3505351,Sim
3505401,Não
3505500,Sim
3505609,Sim
3505708,Sim
3505807,Sim
3505906,Sim
3506003,Sim
3506102,Sim
3506201,Não
3506300,Não
3506359,Sim
3506409,Sim
3506508,Sim
3506607,Sim
3506706,Não
3506805,Não
3506904,Sim
3507001,Sim
3507100,Não
3507159,Não
3507209,Não
3507308,Não
3507407,Sim
3507456,Não
3507506,Sim
3507605,Sim
3507704,Não
3507753,Sim
3507803,Não
3507902,Sim
3508009,Não
3508108,Sim
3508207,Sim
3508306,Não
3508405,Sim
3508504,Sim
3508603,Sim
3508702,Não
3508801,Não
3508900,Não
3509007,Sim
3509106,Sim
3509205,Sim
3509254,Sim
3509304,Não
3509403,Sim
3509452,Não
3509502,Sim
3509601,Sim
3509700,Sim
3509809,Não
3509908,Sim
3509957,Não
3510005,Sim
3510104,Não
3510153,Sim
3510203,Sim
3510302,Sim
3510401,Sim
3510500,Sim
3510609,Sim
3510708,Sim
3510807,Sim
3510906,Não
3511003,Sim
3511102,Sim
3511201,Não
3511300,Não
3511409,Não
3511508,Sim
3511607,Não
3511706,Não
3511904,Não
3512001,Sim
3512100,Não
3512209,Sim
3512308,Não
3512407,Sim
3512506,Não
3512605,Não
3512704,Não
3512803,Sim
3512902,Não
3513009,Sim
3513108,Sim
3513207,Sim
3513306,Não
3513405,Sim
3513504,Sim
3513603,Sim
3513702,Não
3513801,Sim
3513850,Não
3513900,Não
3514007,Sim
3514106,Sim
3514205,Não
3514304,Não
3514403,Sim
3514502,Não
3514601,Sim
3514700,Não
3514809,Sim
3514908,Sim
3514924,Não
3514957,Não
3515004,Sim
3515103,Sim
3515129,Não
3515152,Sim
3515186,Sim
3515194,Não
3515202,Não
3515301,Não
3515350,Não
3515400,Sim
3515509,Sim
3515608,Sim
3515657,Não
3515707,Sim
3515806,Não
3515905,Sim
3516002,Não
3516101,Não
3516200,Sim
3516309,Sim
3516408,Sim
3516507,Não
3516606,Não
3516705,Sim
3516804,Não
3516853,Não
3516903,Não
3517000,Não
3517109,Não
3517208,Não
3517307,Não
3517406,Sim
3517505,Não
3517604,Sim
3517703,Sim
3517802,Sim
3517901,Não
3518008,Não
3518107,Não
3518206,Sim
3518305,Sim
3518404,Sim
3518503,Não
3518602,Sim
3518701,Sim
3518800,Sim
3518859,Não
3518909,Não
3519006,Não
3519055,Sim
3519071,Sim
3519105,Sim
3519204,Não
3519253,Não
3519303,Sim
3519402,Não
3519501,Não
3519600,Sim
3519709,Sim
3519808,Não
3519907,Não
3520004,Sim
3520103,Sim
3520202,Sim
3520301,Sim
3520400,Sim
3520426,Não
3520442,Sim
3520509,Sim
3520608,Não
3520707,Não
3520806,Não
3520905,Não
3521002,Sim
3521101,Não
3521150,Não
3521200,Não
3521309,Não
3521408,Não
3521507,Não
3521606,Não
3521705,Sim
3521804,Sim
3521903,Não
3522000,Não
3522109,Sim
3522158,Sim
3522208,Sim
3522307,Sim
3522406,Sim
3522505,Sim
3522604,Sim
3522653,Sim
3522703,Sim
3522802,Sim
3522901,Não
3523008,Não
3523107,Sim
3523206,Sim
3523305,Não
3523404,Sim
3523503,Não
3523602,Não
3523701,Não
3523800,Não
3523909,Sim
3524006,Sim
3524105,Sim
3524204,Não
3524303,Sim
3524402,Sim
3524501,Não
3524600,Sim
3524709,Sim
3524808,Sim
3524907,Sim
3525003,Sim
3525102,Sim
3525201,Sim
3525300,Sim
3525409,Não
3525508,Não
3525607,Não
3525706,Sim
3525805,Não
3525854,Não
3525904,Sim
3526001,Não
3526100,Não
3526209,Sim
3526308,Não
3526407,Sim
3526506,Sim
3526605,Não
3526704,Sim
3526803,Sim
3526902,Sim
3527009,Não
3527108,Sim
3527207,Sim
3527256,Não
3527306,Sim
3527405,Sim
3527504,Sim
3527603,Não
3527702,Não
3527801,Não
3527900,Não
3528007,Não
3528106,Sim
3528205,Não
3528304,Não
3528403,Sim
3528502,Sim
3528601,Não
3528700,Não
3528809,Sim
3528858,Não
3528908,Não
3529005,Sim
3529104,Não
3529203,Sim
3529302,Sim
3529401,Sim
3529500,Sim
3529609,Não
3529658,Não
3529708,Sim
3529807,Não
3529906,Sim
3530003,Não
3530102,Sim
3530201,Sim
3530300,Sim
3530409,Não
3530508,Sim
3530607,Sim
3530706,Sim
3530805,Sim
3530904,Não
3531001,Não
3531100,Sim
3531209,Não
3531308,Sim
3531407,Não
3531506,Não
3531605,Não
3531704,Não
3531803,Sim
3531902,Sim
3532009,Sim
3532058,Não
3532108,Não
3532157,Não
3532207,Não
3532306,Não
3532405,Sim
3532504,Não
3532603,Não
3532702,Não
3532801,Não
3532827,Não
3532843,Não
3532868,Não
3532900,Não
3533007,Não
3533106,Não
3533205,Não
3533254,Não
3533304,Não
3533403,Sim
3533502,Sim
3533601,Não
3533700,Sim
3533809,Não
3533908,Sim
3534005,Não
3534104,Não
3534203,Sim
3534302,Sim
3534401,Sim
3534500,Não
3534609,Sim
3534708,Sim
3534757,Não
3534807,Não
3534906,Não
3535002,Não
3535101,Não
3535200,Não
3535309,Sim
3535408,Sim
3535507,Sim
3535606,Sim
3535705,Não
3535804,Não
3535903,Não
3536000,Não
3536109,Não
3536208,Sim
3536257,Não
3536307,Sim
3536406,Sim
3536505,Sim
3536570,Não
3536604,Não
3536703,Sim
3536802,Sim
3536901,Sim
3537008,Não
3537107,Sim
3537156,Não
3537206,Não
3537305,Sim
3537404,Sim
3537503,Sim
3537602,Sim
3537701,Não
3537800,Sim
3537909,Sim
3538006,Sim
3538105,Não
3538204,Não
3538303,Não
3538501,Não
3538600,Sim
3538709,Sim
3538808,Sim
3538907,Sim
3539004,Não
3539103,Sim
3539202,Sim
3539301,Sim
3539400,Sim
3539509,Sim
3539608,Não
3539707,Não
3539806,Sim
3539905,Não
3540002,Não
3540101,Não
3540200,Sim
3540259,Não
3540309,Não
3540408,Não
3540507,Não
3540606,Sim
3540705,Sim
3540754,Não
3540804,Não
3540853,Não
3540903,Não
3541000,Sim
3541059,Não
3541109,Não
3541208,Sim
3541307,Sim
3541406,Sim
3541505,Sim
3541604,Sim
3541653,Não
3541703,Não
3541802,Não
3541901,Não
3542008,Não
3542107,Sim
3542206,Sim
3542305,Não
3542404,Não
3542503,Não
3542602,Sim
3542701,Não
3542800,Não
3542909,Não
3543006,Não
3543105,Não
3543204,Não
3543238,Não
3543253,Sim
3543303,Sim
3543402,Sim
3543501,Não
3543600,Sim
3543709,Não
3543808,Não
3543907,Sim
3544004,Sim
3544103,Sim
3544202,Não
3544251,Sim
3544301,Não
