Numero Processo;Tipo do processo;Assunto;Pasta;Entidade;Estado;Cidade;Data de instauracao;Fase atual;Data da fase atual;Investigados;Quantidade de sancoes que impedem contratacao;Outras;Multas
08016001127201816;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Julgado;2018/03/21 00:00:00.000000000;;;;
08016001128201861;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Julgado;2018/03/26 00:00:00.000000000;;;;
08016001146201842;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
08016001149201886;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
08016001229201831;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
08016001231201819;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
08016001232201855;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
08016001233201808;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
08016001234201844;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
08016001235201899;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/22 00:00:00.000000000;Instauração/Instrução;2018/01/22 00:00:00.000000000;;;;
20180187;Investigação Preliminar;Fraude em procedimento licitatório da administração pública nacional.;Ministério da Fazenda;Banco do Brasil S.A.;DF;BRASILIA;2018/01/23 00:00:00.000000000;Instauração/Instrução;2018/01/23 00:00:00.000000000;;;;
20180190;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério da Fazenda;Banco do Brasil S.A.;DF;BRASILIA;2018/01/23 00:00:00.000000000;Instauração/Instrução;2018/01/23 00:00:00.000000000;;;;
20180191;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério da Fazenda;Banco do Brasil S.A.;DF;BRASILIA;2018/01/24 00:00:00.000000000;Instauração/Instrução;2018/01/24 00:00:00.000000000;;;;
20180192;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério da Fazenda;Banco do Brasil S.A.;DF;BRASILIA;2018/01/25 00:00:00.000000000;Instauração/Instrução;2018/01/25 00:00:00.000000000;;;;
08016001259201848;Investigação Preliminar;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/01/23 00:00:00.000000000;Instauração/Instrução;2018/01/23 00:00:00.000000000;;;;
16302000038201421;PAR - Administração Nacional;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério da Fazenda;Ministério da Fazenda;SP;PIRACICABA;2016/05/24 00:00:00.000000000;Instauração/Instrução;2016/05/24 00:00:00.000000000;1;;;
20180028;PAR - Administração Nacional;Financiamento/custeio/patrocínio/subvenção de ato ilícito previsto na Lei Anticorrrupção (Lei nº 12.846/2013);Ministério da Fazenda;Banco do Brasil S.A.;GO;JANDAIA;2018/01/12 00:00:00.000000000;Instauração/Instrução;2018/01/12 00:00:00.000000000;1;;;
00190100735201707;Investigação Preliminar;Fraude em contrato administrativo celebrado com a administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2017/01/26 00:00:00.000000000;Instauração/Instrução;2017/01/26 00:00:00.000000000;;;;
00190100735201707;Investigação Preliminar;Fraude em procedimento licitatório da administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2017/01/26 00:00:00.000000000;Instauração/Instrução;2017/01/26 00:00:00.000000000;;;;
00190007051201567;PAR - Administração Nacional;Comportamento inidôneo;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2017/08/18 00:00:00.000000000;Instauração/Instrução;2017/08/18 00:00:00.000000000;1;;;
00190007051201567;PAR - Administração Nacional;Fraude em contrato administrativo celebrado com a administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2017/08/18 00:00:00.000000000;Instauração/Instrução;2017/08/18 00:00:00.000000000;1;;;
00190007051201567;PAR - Administração Nacional;Fraude em procedimento licitatório da administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2017/08/18 00:00:00.000000000;Instauração/Instrução;2017/08/18 00:00:00.000000000;1;;;
00190007051201567;PAR - Administração Nacional;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2017/08/18 00:00:00.000000000;Instauração/Instrução;2017/08/18 00:00:00.000000000;1;;;
00190007051201567;PAR - Administração Nacional;Utilização dissimulada de interposta pessoa para a obtenção de vantagem indevida junto à administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2017/08/18 00:00:00.000000000;Instauração/Instrução;2017/08/18 00:00:00.000000000;1;;;
00190100043201751;Investigação Preliminar;Comportamento inidôneo;Ministério da Educação;Fundação Universidade de Brasília;DF;BRASILIA;2018/01/23 00:00:00.000000000;Instauração/Instrução;2018/01/23 00:00:00.000000000;;;;
00190100043201751;Investigação Preliminar;Fraude em contrato administrativo celebrado com a administração pública nacional.;Ministério da Educação;Fundação Universidade de Brasília;DF;BRASILIA;2018/01/23 00:00:00.000000000;Instauração/Instrução;2018/01/23 00:00:00.000000000;;;;
00190100043201751;Investigação Preliminar;Fraude em procedimento licitatório da administração pública nacional.;Ministério da Educação;Fundação Universidade de Brasília;DF;BRASILIA;2018/01/23 00:00:00.000000000;Instauração/Instrução;2018/01/23 00:00:00.000000000;;;;
00190013657201299;PAR - Administração Nacional;Fraude em procedimento licitatório da administração pública nacional.;Ministério dos Transportes, Portos e Aviação Civil;Superintendência Regional do DNIT no Estado do Ceará;CE;FORTALEZA;2012/07/03 00:00:00.000000000;Reabilitação/Pagamento de Multa;2016/11/21 00:00:00.000000000;2;1;;
00190013657201299;PAR - Administração Nacional;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério dos Transportes, Portos e Aviação Civil;Superintendência Regional do DNIT no Estado do Ceará;CE;FORTALEZA;2012/07/03 00:00:00.000000000;Reabilitação/Pagamento de Multa;2016/11/21 00:00:00.000000000;2;1;;
00190013657201299;PAR - Administração Nacional;Utilização dissimulada de interposta pessoa para a obtenção de vantagem indevida junto à administração pública nacional.;Ministério dos Transportes, Portos e Aviação Civil;Superintendência Regional do DNIT no Estado do Ceará;CE;FORTALEZA;2012/07/03 00:00:00.000000000;Reabilitação/Pagamento de Multa;2016/11/21 00:00:00.000000000;2;1;;
00190107858201761;Investigação Preliminar;Comportamento inidôneo;Ministério do Planejamento, Desenvolvimento e Gestão;Banco Nacional de Desenvolvimento Econômico e Social;RJ;RIO DE JANEIRO;2017/08/03 00:00:00.000000000;Instauração/Instrução;2017/08/03 00:00:00.000000000;;;;
00190107858201761;Investigação Preliminar;Fraude em procedimento licitatório da administração pública estrangeira.;Ministério do Planejamento, Desenvolvimento e Gestão;Banco Nacional de Desenvolvimento Econômico e Social;RJ;RIO DE JANEIRO;2017/08/03 00:00:00.000000000;Instauração/Instrução;2017/08/03 00:00:00.000000000;;;;
00190107858201761;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público estrangeiro ou a terceiro relacionado;Ministério do Planejamento, Desenvolvimento e Gestão;Banco Nacional de Desenvolvimento Econômico e Social;RJ;RIO DE JANEIRO;2017/08/03 00:00:00.000000000;Instauração/Instrução;2017/08/03 00:00:00.000000000;;;;
00190107858201761;Investigação Preliminar;Utilização dissimulada de interposta pessoa para a obtenção de vantagem indevida junto à administração pública estrangeira.;Ministério do Planejamento, Desenvolvimento e Gestão;Banco Nacional de Desenvolvimento Econômico e Social;RJ;RIO DE JANEIRO;2017/08/03 00:00:00.000000000;Instauração/Instrução;2017/08/03 00:00:00.000000000;;;;
00190025830201463;PAR - Administração Nacional;Comportamento inidôneo;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/12/03 00:00:00.000000000;Instauração/Instrução;2014/12/03 00:00:00.000000000;1;;;
00190025830201463;PAR - Administração Nacional;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/12/03 00:00:00.000000000;Instauração/Instrução;2014/12/03 00:00:00.000000000;1;;;
00190025830201463;PAR - Administração Nacional;Utilização dissimulada de interposta pessoa para a obtenção de vantagem indevida junto à administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/12/03 00:00:00.000000000;Instauração/Instrução;2014/12/03 00:00:00.000000000;1;;;
70750401409020171;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Fazenda;Caixa Econômica Federal;BA;SALVADOR;2018/03/01 00:00:00.000000000;Instauração/Instrução;2018/03/01 00:00:00.000000000;1;;;
70750401409020172;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Fazenda;Caixa Econômica Federal;BA;SALVADOR;2018/03/01 00:00:00.000000000;Instauração/Instrução;2018/03/01 00:00:00.000000000;1;;;
23090032712201788;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2017/12/04 00:00:00.000000000;Instauração/Instrução;2017/12/04 00:00:00.000000000;1;;;
001013782018;Investigação Preliminar;Fraude em contrato administrativo celebrado com a administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;BA;SALVADOR;2018/02/26 00:00:00.000000000;Instauração/Instrução;2018/02/26 00:00:00.000000000;;;;
001013782018;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;BA;SALVADOR;2018/02/26 00:00:00.000000000;Instauração/Instrução;2018/02/26 00:00:00.000000000;;;;
01013782018;Investigação Preliminar;Fraude em contrato administrativo celebrado com a administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;BA;SALVADOR;2018/02/26 00:00:00.000000000;Instauração/Instrução;2018/02/26 00:00:00.000000000;;;;
01013782018;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;BA;SALVADOR;2018/02/26 00:00:00.000000000;Instauração/Instrução;2018/02/26 00:00:00.000000000;;;;
08016003297201835;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/03/05 00:00:00.000000000;Instauração/Instrução;2018/03/05 00:00:00.000000000;;;;
23090034107201741;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2018/01/24 00:00:00.000000000;Instauração/Instrução;2018/01/24 00:00:00.000000000;1;;;
23090002092201833;PAR - Administração Nacional;Comportamento inidôneo;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2018/01/24 00:00:00.000000000;Instauração/Instrução;2018/01/24 00:00:00.000000000;1;;;
23090002092201833;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2018/01/24 00:00:00.000000000;Instauração/Instrução;2018/01/24 00:00:00.000000000;1;;;
23090002063201871;PAR - Administração Nacional;Comportamento inidôneo;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2018/01/24 00:00:00.000000000;Instauração/Instrução;2018/01/24 00:00:00.000000000;1;;;
23090002063201871;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2018/01/24 00:00:00.000000000;Instauração/Instrução;2018/01/24 00:00:00.000000000;1;;;
23090032708201710;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2018/01/23 00:00:00.000000000;Instauração/Instrução;2018/01/23 00:00:00.000000000;1;;;
23090002193201812;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Educação;Universidade Federal de Lavras;MG;LAVRAS;2018/01/25 00:00:00.000000000;Instauração/Instrução;2018/01/25 00:00:00.000000000;1;;;
20180215;Investigação Preliminar;Fraude em procedimento licitatório da administração pública nacional.;Ministério da Fazenda;Banco do Brasil S.A.;DF;BRASILIA;2018/03/05 00:00:00.000000000;Instauração/Instrução;2018/03/05 00:00:00.000000000;;;;
20180220;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público estrangeiro ou a terceiro relacionado;Ministério da Fazenda;Banco do Brasil S.A.;DF;BRASILIA;2018/03/07 00:00:00.000000000;Instauração/Instrução;2018/03/07 00:00:00.000000000;;;;
08016004051201881;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/03/15 00:00:00.000000000;Instauração/Instrução;2018/03/15 00:00:00.000000000;1;;;
53150010115201710;PAR - Administração Nacional;Comportamento inidôneo;Ministério da Ciência, Tecnologia e Inovação e Comunicações;Empresa Brasileira de Correios e Telégrafos;RJ;RIO DE JANEIRO;2018/03/12 00:00:00.000000000;Instauração/Instrução;2018/03/12 00:00:00.000000000;1;;;
20180221;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério da Fazenda;Banco do Brasil S.A.;DF;BRASILIA;2018/03/07 00:00:00.000000000;Instauração/Instrução;2018/03/07 00:00:00.000000000;;;;
00190102957201837;Investigação Preliminar;Comportamento inidôneo;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2018/03/19 00:00:00.000000000;Instauração/Instrução;2018/03/19 00:00:00.000000000;;;;
00190102957201837;Investigação Preliminar;Fraude em contrato administrativo celebrado com a administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2018/03/19 00:00:00.000000000;Instauração/Instrução;2018/03/19 00:00:00.000000000;;;;
00190102957201837;Investigação Preliminar;Fraude em procedimento licitatório da administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2018/03/19 00:00:00.000000000;Instauração/Instrução;2018/03/19 00:00:00.000000000;;;;
00190102957201837;Investigação Preliminar;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2018/03/19 00:00:00.000000000;Instauração/Instrução;2018/03/19 00:00:00.000000000;;;;
00190025827201440;PAR - Administração Nacional;Comportamento inidôneo;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/12/03 00:00:00.000000000;Celebração de Acordo de Leniência;2017/07/10 00:00:00.000000000;2;;;
00190025827201440;PAR - Administração Nacional;Fraude em procedimento licitatório da administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/12/03 00:00:00.000000000;Celebração de Acordo de Leniência;2017/07/10 00:00:00.000000000;2;;;
00190025827201440;PAR - Administração Nacional;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público nacional ou a terceiro relacionado;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/12/03 00:00:00.000000000;Celebração de Acordo de Leniência;2017/07/10 00:00:00.000000000;2;;;
00190025554201433;PAR - Administração Nacional;Comportamento inidôneo;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/11/18 00:00:00.000000000;Instauração/Instrução;2014/11/18 00:00:00.000000000;1;;;
00190025554201433;PAR - Administração Nacional;Fraude em contrato administrativo celebrado com a administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/11/18 00:00:00.000000000;Instauração/Instrução;2014/11/18 00:00:00.000000000;1;;;
00190025554201433;PAR - Administração Nacional;Fraude em procedimento licitatório da administração pública nacional.;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/11/18 00:00:00.000000000;Instauração/Instrução;2014/11/18 00:00:00.000000000;1;;;
00190025554201433;PAR - Administração Nacional;Pagamento de vantagem indevida ou seu oferecimento, direto ou indireto, a agente público estrangeiro ou a terceiro relacionado;Ministério de Minas e Energia;Petróleo Brasileiro S.A.;RJ;RIO DE JANEIRO;2014/11/18 00:00:00.000000000;Instauração/Instrução;2014/11/18 00:00:00.000000000;1;;;
08016004618201819;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/03/22 00:00:00.000000000;Instauração/Instrução;2018/03/22 00:00:00.000000000;1;;;
08016004794201851;PAR - Administração Nacional;Não entrega de documentação no prazo, não manutenção da proposta apresentada, recusa injustificada à celebração de contrato ou atos análogos praticados em procedimento licitatório.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/03/23 00:00:00.000000000;Instauração/Instrução;2018/03/23 00:00:00.000000000;1;;;
707504445512013;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Fazenda;Caixa Econômica Federal;BA;SALVADOR;2017/07/14 00:00:00.000000000;Julgado;2017/09/06 00:00:00.000000000;1;1;;
707504147302016;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Fazenda;Caixa Econômica Federal;BA;SALVADOR;2017/05/29 00:00:00.000000000;Julgado;2017/08/15 00:00:00.000000000;1;1;;
707504173202016;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Fazenda;Caixa Econômica Federal;BA;SALVADOR;2017/09/19 00:00:00.000000000;Julgado;2017/11/16 00:00:00.000000000;1;1;;
08016003017201899;PAR - Administração Nacional;Descumprimento, de modo injustificado, de cláusulas em contrato celebrado com a administração pública.;Ministério da Justiça e Cidadania;Ministério da Justiça e Cidadania;DF;BRASILIA;2018/02/26 00:00:00.000000000;Julgado;2018/03/20 00:00:00.000000000;1;;;
